Customer ID,Country,Total Spending,Frequency,First Purchase,Last Purchase,Tenure,Churn,Segment
15055.0,United Kingdom,560.07,3,2009-12-16 15:48:00,2010-08-22 11:06:00,248,1,3
15056.0,United Kingdom,133.45,1,2010-07-07 15:58:00,2010-07-07 15:58:00,0,1,0
15057.0,United Kingdom,1766.46,3,2009-12-05 15:27:00,2010-09-22 14:22:00,290,0,3
15058.0,United Kingdom,1285.04,5,2010-02-24 14:07:00,2010-11-28 10:42:00,276,0,3
15059.0,United Kingdom,2185.85,10,2009-12-06 12:17:00,2010-11-28 11:14:00,356,0,3
15061.0,United Kingdom,83284.38,86,2009-12-01 12:18:00,2010-12-07 13:50:00,371,0,2
15062.0,United Kingdom,1597.76,4,2010-04-08 15:41:00,2010-10-12 10:38:00,186,0,3
15064.0,United Kingdom,1254.41,4,2009-12-22 16:17:00,2010-10-25 14:32:00,306,0,3
15065.0,United Kingdom,168.73,1,2010-10-25 09:13:00,2010-10-25 09:13:00,0,0,0
15067.0,United Kingdom,2133.12,2,2010-04-11 15:54:00,2010-10-22 14:30:00,193,0,3
15068.0,United Kingdom,623.49,2,2010-03-28 13:18:00,2010-10-17 16:08:00,203,0,3
15070.0,United Kingdom,737.0500000000001,3,2009-12-15 13:49:00,2010-12-02 11:23:00,351,0,3
15071.0,United Kingdom,473.49,2,2010-05-18 12:45:00,2010-11-18 13:30:00,184,0,3
15072.0,United Kingdom,187.52,1,2010-08-17 15:46:00,2010-08-17 15:46:00,0,1,0
15073.0,United Kingdom,1744.61,5,2010-01-27 08:48:00,2010-11-04 10:26:00,281,0,3
15074.0,United Kingdom,817.46,2,2010-08-29 11:47:00,2010-10-06 15:49:00,38,0,0
15076.0,United Kingdom,566.89,2,2010-07-05 14:11:00,2010-08-04 13:37:00,29,1,0
15077.0,United Kingdom,2428.08,2,2009-12-09 17:10:00,2010-08-02 11:13:00,235,1,3
15078.0,United Kingdom,8018.77,23,2009-12-04 12:03:00,2010-12-06 12:39:00,367,0,1
15079.0,United Kingdom,2871.74,8,2009-12-08 11:22:00,2010-12-09 09:25:00,365,0,3
15080.0,United Kingdom,546.25,2,2010-07-26 10:03:00,2010-10-08 11:52:00,74,0,0
15081.0,United Kingdom,1460.92,8,2010-06-22 10:25:00,2010-12-07 16:20:00,168,0,3
15082.0,United Kingdom,93.35,1,2010-02-09 10:23:00,2010-02-09 10:23:00,0,1,0
15084.0,United Kingdom,965.2,2,2010-03-04 10:45:00,2010-11-25 11:58:00,266,0,3
15085.0,United Kingdom,347.54,1,2009-12-10 11:47:00,2009-12-10 11:47:00,0,1,0
15086.0,United Kingdom,218.53,2,2010-03-24 13:56:00,2010-05-24 12:27:00,60,1,0
15091.0,United Kingdom,565.9,2,2010-02-03 11:46:00,2010-02-03 11:50:00,0,1,0
15092.0,United Kingdom,318.65,1,2010-09-03 12:33:00,2010-09-03 12:33:00,0,1,0
15093.0,United Kingdom,9729.09,18,2009-12-08 12:46:00,2010-12-02 18:25:00,359,0,1
15094.0,United Kingdom,83.0,2,2010-03-05 12:56:00,2010-09-02 16:55:00,181,1,3
15095.0,United Kingdom,1771.04,6,2010-01-21 09:37:00,2010-10-15 11:47:00,267,0,3
15097.0,United Kingdom,660.27,2,2010-05-05 14:22:00,2010-05-05 14:33:00,0,1,0
15100.0,United Kingdom,2018.7,6,2010-01-07 14:33:00,2010-12-08 12:09:00,334,0,3
15101.0,United Kingdom,1160.41,4,2010-04-28 15:00:00,2010-07-12 10:46:00,74,1,0
15102.0,United Kingdom,554.67,2,2010-06-11 10:16:00,2010-06-27 12:16:00,16,1,0
15105.0,United Kingdom,795.98,2,2010-03-23 12:18:00,2010-10-05 14:12:00,196,0,3
15107.0,United Kingdom,620.85,4,2010-09-14 10:47:00,2010-12-02 13:45:00,79,0,0
15109.0,United Kingdom,498.15,2,2009-12-04 12:33:00,2010-05-09 13:44:00,156,1,0
15110.0,United Kingdom,509.75,2,2010-08-11 15:49:00,2010-11-01 10:31:00,81,0,0
15111.0,United Kingdom,1163.39,3,2010-04-26 13:12:00,2010-12-02 11:45:00,219,0,3
15112.0,United Kingdom,209.4,1,2010-04-07 14:17:00,2010-04-07 14:17:00,0,1,0
15114.0,United Kingdom,639.56,2,2010-10-14 16:44:00,2010-11-21 16:14:00,37,0,0
15115.0,United Kingdom,191.74,1,2009-12-07 11:20:00,2009-12-07 11:20:00,0,1,0
15117.0,United Kingdom,934.19,3,2010-03-15 13:39:00,2010-09-17 14:45:00,186,0,3
15122.0,United Kingdom,2863.69,8,2010-03-30 14:05:00,2010-10-13 09:42:00,196,0,3
15123.0,United Kingdom,2456.86,3,2010-03-16 09:49:00,2010-10-14 16:30:00,212,0,3
15124.0,United Kingdom,266.63,2,2010-02-26 10:49:00,2010-08-20 12:31:00,175,1,3
15125.0,United Kingdom,5496.39,9,2010-03-31 13:29:00,2010-08-17 09:54:00,138,1,3
15126.0,United Kingdom,449.49,2,2010-01-21 17:09:00,2010-06-21 12:31:00,150,1,0
15127.0,United Kingdom,304.97,1,2010-07-08 10:07:00,2010-07-08 10:07:00,0,1,0
15128.0,United Kingdom,312.68,1,2010-10-05 16:46:00,2010-10-05 16:46:00,0,0,0
15129.0,United Kingdom,3412.78,12,2010-04-08 17:15:00,2010-11-19 11:48:00,224,0,3
15131.0,United Kingdom,80.28,1,2010-11-10 12:07:00,2010-11-10 12:07:00,0,0,0
15133.0,United Kingdom,824.48,2,2010-07-07 12:31:00,2010-11-22 15:16:00,138,0,0
15134.0,United Kingdom,208.3,2,2010-10-13 12:44:00,2010-11-23 14:59:00,41,0,0
15135.0,United Kingdom,166.63,1,2010-06-01 13:33:00,2010-06-01 13:33:00,0,1,0
15137.0,United Kingdom,823.4,2,2010-01-28 15:45:00,2010-07-07 09:41:00,159,1,3
15138.0,United Kingdom,502.52,1,2010-11-11 09:16:00,2010-11-11 09:16:00,0,0,0
15140.0,United Kingdom,889.44,1,2010-09-23 13:07:00,2010-09-23 13:07:00,0,0,0
15141.0,United Kingdom,1388.47,7,2010-03-28 15:58:00,2010-09-08 11:33:00,163,1,3
15142.0,United Kingdom,2121.18,5,2010-07-27 09:05:00,2010-10-25 15:36:00,90,0,0
15143.0,United Kingdom,304.18,1,2010-10-03 13:58:00,2010-10-03 13:58:00,0,0,0
15144.0,United Kingdom,5579.87,12,2009-12-13 11:35:00,2010-11-25 18:50:00,347,0,3
15149.0,United Kingdom,1033.81,4,2010-02-28 11:13:00,2010-05-12 16:04:00,73,1,0
15150.0,United Kingdom,3686.61,3,2010-06-14 12:01:00,2010-09-09 17:19:00,87,1,0
15151.0,United Kingdom,2085.61,2,2010-07-18 12:19:00,2010-10-12 16:37:00,86,0,0
15152.0,United Kingdom,518.14,1,2010-01-07 15:15:00,2010-01-07 15:15:00,0,1,0
15154.0,United Kingdom,1091.99,2,2010-08-18 17:41:00,2010-08-18 17:43:00,0,1,0
15155.0,United Kingdom,383.97,1,2010-11-21 12:59:00,2010-11-21 12:59:00,0,0,0
15157.0,United Kingdom,718.04,2,2009-12-10 14:44:00,2010-05-19 13:29:00,159,1,3
15158.0,United Kingdom,204.62,1,2010-11-03 13:46:00,2010-11-03 13:46:00,0,0,0
15159.0,United Kingdom,3475.7200000000003,4,2010-10-04 09:31:00,2010-11-09 11:11:00,36,0,0
15160.0,United Kingdom,431.11,3,2010-10-14 15:26:00,2010-11-30 15:41:00,47,0,0
15161.0,United Kingdom,119.92,1,2010-11-16 16:08:00,2010-11-16 16:08:00,0,0,0
15162.0,United Kingdom,312.9,1,2009-12-08 13:14:00,2009-12-08 13:14:00,0,1,0
15164.0,United Kingdom,1225.87,6,2010-01-18 13:34:00,2010-11-15 17:11:00,301,0,3
15165.0,United Kingdom,487.75,1,2010-12-01 14:03:00,2010-12-01 14:03:00,0,0,0
15166.0,United Kingdom,167.16,1,2010-08-29 12:31:00,2010-08-29 12:31:00,0,1,0
15167.0,United Kingdom,1496.67,4,2010-02-04 14:13:00,2010-10-28 14:19:00,266,0,3
15169.0,United Kingdom,569.22,2,2009-12-13 11:16:00,2010-11-22 13:04:00,344,0,3
15170.0,United Kingdom,81.15,1,2010-10-29 10:34:00,2010-10-29 10:34:00,0,0,0
15173.0,United Kingdom,1494.6,7,2010-04-01 12:26:00,2010-11-24 10:21:00,236,0,3
15174.0,United Kingdom,345.71,1,2010-10-25 09:40:00,2010-10-25 09:40:00,0,0,0
15176.0,United Kingdom,988.04,1,2010-02-10 10:36:00,2010-02-10 10:36:00,0,1,0
15177.0,United Kingdom,948.93,1,2010-10-10 12:48:00,2010-10-10 12:48:00,0,0,0
15179.0,United Kingdom,5284.97,8,2009-12-03 12:27:00,2010-11-12 15:35:00,344,0,3
15180.0,United Kingdom,816.9300000000001,3,2010-04-29 15:27:00,2010-12-07 14:57:00,221,0,3
15181.0,United Kingdom,510.72,2,2009-12-08 19:02:00,2010-10-15 11:47:00,310,0,3
15182.0,United Kingdom,2376.1020000000003,9,2010-02-21 12:03:00,2010-11-19 10:31:00,270,0,3
15183.0,United Kingdom,639.93,3,2010-05-04 11:31:00,2010-06-10 10:43:00,36,1,0
15184.0,United Kingdom,283.19,2,2009-12-16 12:06:00,2010-11-17 12:41:00,336,0,3
15186.0,United Kingdom,991.79,3,2010-01-12 10:14:00,2010-08-22 15:00:00,222,1,3
15188.0,United Kingdom,310.43,1,2009-12-14 13:30:00,2009-12-14 13:30:00,0,1,0
15189.0,United Kingdom,1298.99,5,2010-07-18 13:37:00,2010-11-23 18:47:00,128,0,0
15190.0,United Kingdom,834.4399999999999,1,2010-10-01 13:09:00,2010-10-01 13:09:00,0,0,0
15191.0,United Kingdom,588.05,3,2010-01-20 12:35:00,2010-09-02 15:37:00,225,1,3
15192.0,United Kingdom,937.07,3,2010-01-29 10:13:00,2010-12-09 14:56:00,314,0,3
15194.0,United Kingdom,4811.16,14,2009-12-03 10:37:00,2010-12-06 15:00:00,368,0,3
15196.0,United Kingdom,316.25,2,2009-12-13 11:14:00,2010-10-03 10:50:00,293,0,3
15197.0,United Kingdom,797.9,3,2009-12-11 12:56:00,2010-11-10 11:55:00,333,0,3
15198.0,United Kingdom,377.71,3,2010-01-19 10:01:00,2010-10-27 10:32:00,281,0,3
15199.0,United Kingdom,1853.7,6,2010-05-13 10:14:00,2010-11-30 10:56:00,201,0,3
15200.0,United Kingdom,549.05,1,2010-08-02 09:38:00,2010-08-02 09:38:00,0,1,0
15201.0,United Kingdom,606.4100000000001,2,2010-04-07 14:50:00,2010-09-26 10:50:00,171,0,3
15202.0,United Kingdom,6001.49,3,2010-10-15 12:39:00,2010-10-15 13:05:00,0,0,0
15203.0,United Kingdom,2572.38,9,2009-12-08 18:06:00,2010-11-14 12:14:00,340,0,3
15207.0,United Kingdom,683.9200000000001,3,2010-06-10 17:29:00,2010-10-19 13:29:00,130,0,0
15208.0,United Kingdom,100.4,1,2010-10-12 12:17:00,2010-10-12 12:17:00,0,0,0
15209.0,United Kingdom,178.98000000000002,1,2009-12-09 17:26:00,2009-12-09 17:26:00,0,1,0
15210.0,United Kingdom,845.01,2,2010-05-13 14:42:00,2010-11-26 09:09:00,196,0,3
15211.0,United Kingdom,383.07,1,2010-12-09 16:08:00,2010-12-09 16:08:00,0,0,0
15212.0,United Kingdom,106.48,1,2010-11-28 10:45:00,2010-11-28 10:45:00,0,0,0
15215.0,United Kingdom,1687.49,4,2010-04-06 11:21:00,2010-11-11 10:50:00,218,0,3
15216.0,United Kingdom,389.49,1,2010-03-31 09:52:00,2010-03-31 09:52:00,0,1,0
15217.0,United Kingdom,426.24,1,2010-05-25 13:51:00,2010-05-25 13:51:00,0,1,0
15218.0,United Kingdom,5759.68,11,2010-01-26 11:33:00,2010-11-15 11:39:00,293,0,3
15219.0,United Kingdom,379.7,1,2010-03-01 11:33:00,2010-03-01 11:33:00,0,1,0
15221.0,United Kingdom,2062.2000000000003,4,2010-03-12 10:40:00,2010-12-08 13:08:00,271,0,3
15222.0,United Kingdom,2965.91,10,2009-12-16 13:49:00,2010-08-24 10:39:00,250,1,3
15223.0,United Kingdom,662.2,3,2009-12-05 11:19:00,2010-04-09 11:34:00,125,1,0
15224.0,United Kingdom,549.28,3,2010-01-15 16:14:00,2010-07-15 09:08:00,180,1,3
15227.0,United Kingdom,1269.09,4,2010-03-16 08:23:00,2010-11-08 13:31:00,237,0,3
15228.0,United Kingdom,2193.56,2,2010-07-28 10:21:00,2010-10-07 14:24:00,71,0,0
15229.0,United Kingdom,160.5,1,2010-05-02 13:50:00,2010-05-02 13:50:00,0,1,0
15231.0,United Kingdom,250.26,1,2010-03-28 15:12:00,2010-03-28 15:12:00,0,1,0
15233.0,United Kingdom,59.400000000000006,1,2010-11-03 13:36:00,2010-11-03 13:36:00,0,0,0
15235.0,United Kingdom,690.3000000000001,6,2010-11-16 12:48:00,2010-12-05 15:02:00,19,0,0
15240.0,United Kingdom,2753.41,7,2009-12-05 14:57:00,2010-11-30 11:51:00,359,0,3
15241.0,United Kingdom,1293.72,3,2010-02-23 13:59:00,2010-10-05 08:50:00,223,0,3
15242.0,United Kingdom,302.04,1,2010-10-13 15:33:00,2010-10-13 15:33:00,0,0,0
15243.0,United Kingdom,610.6,1,2010-09-30 17:28:00,2010-09-30 17:28:00,0,0,0
15244.0,United Kingdom,280.51,1,2010-02-11 14:48:00,2010-02-11 14:48:00,0,1,0
15245.0,United Kingdom,2095.0,5,2010-04-23 14:23:00,2010-11-02 12:58:00,192,0,3
15246.0,United Kingdom,266.25,1,2010-06-02 11:28:00,2010-06-02 11:28:00,0,1,0
15247.0,United Kingdom,620.06,2,2010-06-20 14:08:00,2010-08-19 10:13:00,59,1,0
15248.0,United Kingdom,1893.93,3,2010-06-23 14:34:00,2010-10-24 13:09:00,122,0,0
15249.0,United Kingdom,2577.54,5,2010-03-26 14:51:00,2010-10-05 16:34:00,193,0,3
15250.0,United Kingdom,60.0,1,2010-03-09 07:35:00,2010-03-09 07:35:00,0,1,0
15251.0,United Kingdom,9839.55,10,2010-01-29 12:42:00,2010-10-21 14:29:00,265,0,3
15252.0,United Kingdom,1362.63,3,2010-04-07 10:24:00,2010-10-14 12:05:00,190,0,3
15253.0,United Kingdom,1136.89,3,2010-05-02 11:17:00,2010-11-01 13:46:00,183,0,3
15254.0,United Kingdom,787.99,2,2010-05-28 10:08:00,2010-06-11 10:30:00,14,1,0
15255.0,United Kingdom,2838.57,8,2009-12-03 09:10:00,2010-11-08 15:12:00,340,0,3
15256.0,United Kingdom,71.95,1,2010-05-27 11:41:00,2010-05-27 11:41:00,0,1,0
15257.0,United Kingdom,368.75,1,2010-10-21 14:03:00,2010-10-21 14:03:00,0,0,0
15259.0,United Kingdom,1182.38,4,2010-01-26 09:41:00,2010-07-15 08:47:00,169,1,3
15260.0,United Kingdom,7377.46,20,2009-12-06 11:45:00,2010-12-02 12:09:00,361,0,1
15261.0,United Kingdom,1253.18,3,2010-10-01 11:59:00,2010-11-23 09:13:00,52,0,0
15262.0,United Kingdom,239.87,2,2010-08-08 15:55:00,2010-11-24 13:21:00,107,0,0
15264.0,United Kingdom,454.66,1,2010-06-27 13:29:00,2010-06-27 13:29:00,0,1,0
15265.0,United Kingdom,1839.52,2,2009-12-01 17:08:00,2010-04-14 11:20:00,133,1,0
15266.0,United Kingdom,732.91,4,2010-01-07 12:19:00,2010-11-25 16:36:00,322,0,3
15268.0,United Kingdom,961.9,3,2010-04-13 11:27:00,2010-08-18 10:33:00,126,1,0
15269.0,United Kingdom,816.56,2,2010-11-14 12:58:00,2010-11-24 15:32:00,10,0,0
15270.0,United Kingdom,6145.37,14,2009-12-17 15:02:00,2010-11-04 11:48:00,321,0,3
15271.0,United Kingdom,2202.4700000000003,10,2010-08-05 14:57:00,2010-12-09 13:47:00,125,0,3
15272.0,United Kingdom,1363.54,4,2010-02-14 13:39:00,2010-09-15 17:07:00,213,0,3
15273.0,United Kingdom,228.96,1,2010-04-19 11:31:00,2010-04-19 11:31:00,0,1,0
15276.0,United Kingdom,514.22,3,2010-10-01 12:24:00,2010-11-10 16:07:00,40,0,0
15277.0,United Kingdom,220.44,1,2010-10-10 16:02:00,2010-10-10 16:02:00,0,0,0
15278.0,United Kingdom,496.16,4,2010-02-12 14:53:00,2010-05-27 10:03:00,103,1,0
15279.0,United Kingdom,1290.03,4,2010-02-02 10:15:00,2010-11-24 13:03:00,295,0,3
15280.0,United Kingdom,293.09999999999997,2,2010-05-17 14:17:00,2010-08-08 12:21:00,82,1,0
15281.0,United Kingdom,6211.42,7,2010-10-08 12:14:00,2010-11-26 16:31:00,49,0,0
15282.0,United Kingdom,348.59,1,2010-05-18 16:27:00,2010-05-18 16:27:00,0,1,0
15283.0,United Kingdom,148.33,3,2010-07-09 15:46:00,2010-11-14 14:54:00,127,0,0
15284.0,United Kingdom,24.75,1,2010-07-27 13:25:00,2010-07-27 13:25:00,0,1,0
15285.0,United Kingdom,94.92,1,2010-10-28 09:46:00,2010-10-28 09:46:00,0,0,0
15287.0,United Kingdom,369.34,3,2009-12-02 12:13:00,2010-11-25 10:29:00,357,0,3
15288.0,United Kingdom,1576.61,6,2010-02-12 15:27:00,2010-12-09 13:59:00,299,0,3
15289.0,United Kingdom,653.3100000000001,2,2010-03-28 11:45:00,2010-09-07 12:38:00,163,1,3
15290.0,United Kingdom,2553.06,8,2010-02-24 10:15:00,2010-11-11 12:04:00,260,0,3
15291.0,United Kingdom,9178.26,26,2009-12-03 11:09:00,2010-12-01 09:32:00,362,0,1
15293.0,United Kingdom,247.5,1,2010-02-12 11:54:00,2010-02-12 11:54:00,0,1,0
15294.0,United Kingdom,233.35,1,2010-10-25 11:45:00,2010-10-25 11:45:00,0,0,0
15295.0,United Kingdom,217.24,1,2010-02-23 13:03:00,2010-02-23 13:03:00,0,1,0
15296.0,United Kingdom,6669.97,6,2010-01-21 13:48:00,2010-10-15 09:33:00,266,0,3
15298.0,United Kingdom,4659.47,12,2009-12-08 17:04:00,2010-12-08 13:55:00,364,0,3
15299.0,United Kingdom,3484.5299999999997,6,2010-01-12 11:34:00,2010-12-02 16:51:00,324,0,3
15301.0,United Kingdom,2533.09,6,2010-09-15 15:41:00,2010-12-06 12:21:00,81,0,0
15302.0,United Kingdom,308.0,1,2009-12-09 13:11:00,2009-12-09 13:11:00,0,1,0
15303.0,United Kingdom,650.16,2,2010-01-25 09:42:00,2010-05-23 12:14:00,118,1,0
15304.0,United Kingdom,225.15,2,2010-10-14 10:24:00,2010-12-06 11:42:00,53,0,0
15305.0,United Kingdom,93.6,1,2010-06-02 13:50:00,2010-06-02 13:50:00,0,1,0
15306.0,United Kingdom,2310.38,6,2010-02-18 17:12:00,2010-07-27 14:39:00,158,1,3
15309.0,United Kingdom,797.96,4,2009-12-04 13:01:00,2010-04-08 11:11:00,124,1,0
15310.0,United Kingdom,1634.64,1,2010-08-18 11:38:00,2010-08-18 11:38:00,0,1,0
15311.0,United Kingdom,56003.26,121,2009-12-01 11:21:00,2010-12-09 14:15:00,373,0,2
15312.0,United Kingdom,2005.34,8,2009-12-16 09:23:00,2010-11-21 15:10:00,340,0,3
15314.0,United Kingdom,492.48,2,2010-10-07 15:41:00,2010-10-22 12:19:00,14,0,0
15317.0,United Kingdom,129.75,1,2010-01-31 15:55:00,2010-01-31 15:55:00,0,1,0
15321.0,United Kingdom,3961.42,9,2010-02-03 09:47:00,2010-09-28 18:11:00,237,0,3
15322.0,United Kingdom,711.18,1,2010-08-20 13:10:00,2010-08-20 13:10:00,0,1,0
15323.0,United Kingdom,434.6,3,2010-02-16 09:21:00,2010-05-26 10:01:00,99,1,0
15324.0,United Kingdom,140.22000000000003,1,2010-01-07 14:37:00,2010-01-07 14:37:00,0,1,0
15325.0,United Kingdom,1439.72,7,2010-02-16 13:30:00,2010-11-09 13:14:00,265,0,3
15326.0,United Kingdom,1388.81,4,2009-12-01 13:19:00,2010-04-09 15:22:00,129,1,0
15328.0,United Kingdom,107.24,1,2010-10-28 09:05:00,2010-10-28 09:05:00,0,0,0
15329.0,United Kingdom,1934.63,8,2009-12-14 12:18:00,2010-11-30 11:24:00,350,0,3
15331.0,United Kingdom,767.91,3,2010-04-09 14:26:00,2010-07-28 09:42:00,109,1,0
15332.0,Lithuania,4892.68,6,2010-07-14 13:01:00,2010-12-08 14:43:00,147,0,3
15336.0,United Kingdom,240.5,1,2010-11-03 12:39:00,2010-11-03 12:39:00,0,0,0
15337.0,United Kingdom,373.02,1,2010-10-24 15:29:00,2010-10-24 15:29:00,0,0,0
15338.0,United Kingdom,283.43,1,2010-01-31 14:25:00,2010-01-31 14:25:00,0,1,0
15339.0,United Kingdom,1253.77,5,2010-02-08 13:38:00,2010-10-14 14:04:00,248,0,3
15340.0,United Kingdom,105.5,1,2010-05-27 10:27:00,2010-05-27 10:27:00,0,1,0
15341.0,United Kingdom,382.2,1,2010-09-16 16:41:00,2010-09-16 16:41:00,0,0,0
15346.0,United Kingdom,343.7,2,2010-10-04 15:11:00,2010-10-10 13:55:00,5,0,0
15347.0,United Kingdom,1162.0,4,2010-09-28 12:50:00,2010-12-08 15:25:00,71,0,0
15350.0,United Kingdom,547.6,2,2010-11-21 15:14:00,2010-12-01 13:33:00,9,0,0
15351.0,United Kingdom,1778.18,4,2010-10-03 12:18:00,2010-12-05 11:49:00,62,0,0
15352.0,United Kingdom,114.95,1,2010-06-09 11:28:00,2010-06-09 11:28:00,0,1,0
15353.0,United Kingdom,2398.93,6,2009-12-02 11:33:00,2010-12-07 11:49:00,370,0,3
15354.0,United Kingdom,284.4,3,2010-04-15 16:17:00,2010-04-15 16:24:00,0,1,0
15356.0,United Kingdom,698.45,4,2010-10-13 13:12:00,2010-12-06 14:05:00,54,0,0
15358.0,United Kingdom,8703.210000000001,22,2009-12-07 12:19:00,2010-12-09 10:04:00,366,0,1
15359.0,United Kingdom,181.35,8,2010-01-15 11:30:00,2010-02-15 10:47:00,30,1,0
15361.0,United Kingdom,270.15000000000003,3,2010-06-14 13:27:00,2010-07-01 14:15:00,17,1,0
15362.0,United Kingdom,613.08,2,2009-12-01 09:08:00,2010-09-17 10:37:00,290,0,3
15363.0,United Kingdom,678.11,2,2010-08-04 08:41:00,2010-12-02 12:28:00,120,0,0
15365.0,United Kingdom,2242.81,6,2010-02-04 16:43:00,2010-11-01 10:44:00,269,0,3
15366.0,United Kingdom,1786.57,5,2010-02-26 10:10:00,2010-10-26 09:52:00,241,0,3
15367.0,United Kingdom,3203.74,7,2009-12-10 14:20:00,2010-10-17 15:05:00,311,0,3
15368.0,United Kingdom,275.8,1,2010-11-10 15:52:00,2010-11-10 15:52:00,0,0,0
15369.0,United Kingdom,6251.26,11,2009-12-08 07:43:00,2010-08-04 13:54:00,239,1,3
15370.0,United Kingdom,1352.96,1,2010-10-25 12:08:00,2010-10-25 12:08:00,0,0,0
15371.0,United Kingdom,59.400000000000006,1,2010-02-15 13:14:00,2010-02-15 13:14:00,0,1,0
15372.0,United Kingdom,4009.66,7,2010-02-14 11:24:00,2010-09-15 14:52:00,213,0,3
15373.0,United Kingdom,1005.48,6,2010-05-02 11:57:00,2010-12-03 14:40:00,215,0,3
15374.0,United Kingdom,139.32,1,2010-03-25 12:03:00,2010-03-25 12:03:00,0,1,0
15375.0,United Kingdom,60.959999999999994,1,2010-01-18 15:38:00,2010-01-18 15:38:00,0,1,0
15377.0,United Kingdom,1211.75,4,2010-10-20 11:42:00,2010-11-22 08:55:00,32,0,0
15378.0,United Kingdom,246.5,2,2010-07-26 08:47:00,2010-09-03 11:30:00,39,1,0
15379.0,United Kingdom,1174.55,1,2010-11-04 11:59:00,2010-11-04 11:59:00,0,0,0
15380.0,United Kingdom,1788.8,7,2009-12-01 13:50:00,2010-12-09 15:01:00,373,0,3
15381.0,United Kingdom,1293.72,3,2010-05-05 14:35:00,2010-10-12 13:32:00,159,0,3
15382.0,United Kingdom,7777.84,6,2009-12-04 14:13:00,2010-11-30 09:46:00,360,0,3
15384.0,United Kingdom,1385.38,2,2010-04-26 12:38:00,2010-11-23 12:04:00,210,0,3
15385.0,United Kingdom,625.2,2,2010-01-31 13:02:00,2010-11-12 12:28:00,284,0,3
15387.0,United Kingdom,468.65,1,2010-08-04 16:05:00,2010-08-04 16:05:00,0,1,0
15389.0,United Kingdom,2233.8,4,2010-01-27 12:44:00,2010-11-04 19:23:00,281,0,3
15390.0,Canada,1216.66,2,2010-10-26 17:23:00,2010-11-08 15:19:00,12,0,0
15391.0,United Kingdom,289.87,1,2010-05-04 15:04:00,2010-05-04 15:04:00,0,1,0
15392.0,United Kingdom,1376.09,3,2010-10-04 12:50:00,2010-11-30 09:50:00,56,0,0
15393.0,United Kingdom,659.48,3,2009-12-15 17:56:00,2010-05-21 11:34:00,156,1,3
15394.0,United Kingdom,3103.26,7,2009-12-15 19:05:00,2010-11-09 12:26:00,328,0,3
15396.0,United Kingdom,508.2000000000001,1,2010-05-05 09:04:00,2010-05-05 09:04:00,0,1,0
15400.0,United Kingdom,586.1,3,2010-05-28 08:33:00,2010-10-15 12:00:00,140,0,0
15401.0,United Kingdom,216.95,2,2010-05-20 10:56:00,2010-09-13 13:42:00,116,0,0
15402.0,United Kingdom,1203.77,4,2010-04-27 12:12:00,2010-11-17 12:58:00,204,0,3
15403.0,United Kingdom,170.88,2,2009-12-09 12:45:00,2010-08-05 12:21:00,238,1,3
15404.0,United Kingdom,257.06,1,2010-11-29 11:03:00,2010-11-29 11:03:00,0,0,0
15405.0,United Kingdom,310.74,1,2010-05-12 15:56:00,2010-05-12 15:56:00,0,1,0
15406.0,United Kingdom,465.16,2,2010-09-12 13:06:00,2010-09-12 13:10:00,0,0,0
15409.0,United Kingdom,131.25,1,2009-12-18 15:35:00,2009-12-18 15:35:00,0,1,0
15410.0,United Kingdom,1234.88,2,2010-04-19 08:57:00,2010-05-20 09:53:00,31,1,0
15413.0,United Kingdom,6798.72,5,2009-12-01 10:18:00,2010-01-17 11:33:00,47,1,0
15416.0,United Kingdom,588.5,3,2010-02-01 11:55:00,2010-08-18 09:48:00,197,1,3
15418.0,United Kingdom,452.32,2,2010-05-02 11:31:00,2010-10-10 13:38:00,161,0,3
15420.0,United Kingdom,743.0,6,2009-12-05 13:29:00,2010-10-01 15:46:00,300,0,3
15421.0,United Kingdom,2854.98,6,2009-12-07 15:10:00,2010-11-19 13:21:00,346,0,3
15422.0,United Kingdom,1522.27,5,2010-02-07 11:52:00,2010-11-25 17:00:00,291,0,3
15423.0,United Kingdom,223.39,2,2010-03-28 13:42:00,2010-05-07 09:21:00,39,1,0
15424.0,United Kingdom,214.44,1,2010-09-02 17:17:00,2010-09-02 17:17:00,0,1,0
15425.0,United Kingdom,1944.57,4,2010-02-14 12:36:00,2010-11-04 18:13:00,263,0,3
15426.0,United Kingdom,1168.0,5,2010-05-02 15:10:00,2010-12-05 13:55:00,216,0,3
15428.0,United Kingdom,668.97,3,2009-12-17 17:46:00,2010-11-17 13:46:00,334,0,3
15430.0,United Kingdom,954.75,2,2010-06-29 15:04:00,2010-08-29 10:42:00,60,1,0
15431.0,United Kingdom,153.24,1,2010-07-25 12:44:00,2010-07-25 12:44:00,0,1,0
15432.0,United Kingdom,149.57,1,2010-06-16 14:34:00,2010-06-16 14:34:00,0,1,0
15434.0,United Kingdom,1525.5800000000002,6,2010-01-24 15:35:00,2010-11-30 15:46:00,310,0,3
15437.0,United Kingdom,193.29,1,2010-03-09 10:45:00,2010-03-09 10:45:00,0,1,0
15439.0,United Kingdom,1269.05,4,2010-02-24 12:05:00,2010-10-31 10:38:00,248,0,3
15441.0,United Kingdom,1254.21,3,2009-12-09 14:55:00,2010-11-08 15:50:00,334,0,3
15443.0,United Kingdom,1939.02,7,2010-03-07 12:10:00,2010-08-22 12:45:00,168,1,3
