Customer ID,Country,Total Spending,Frequency,First Purchase,Last Purchase,Tenure,Segment,Churn
15858.0,United Kingdom,2521.52,9,2009-12-10 11:42:00,2010-12-07 14:31:00,362,Champions,0
15859.0,United Kingdom,438.46,1,2010-10-03 12:52:00,2010-10-03 12:52:00,0,About to Sleep,0
15860.0,United Kingdom,1528.0,10,2009-12-06 12:31:00,2010-12-06 11:38:00,364,Champions,0
15861.0,United Kingdom,1236.43,4,2010-01-28 19:41:00,2010-09-09 19:56:00,224,At Risk,1
15862.0,United Kingdom,2095.41,10,2009-12-17 11:33:00,2010-12-01 11:21:00,348,Champions,0
15863.0,United Kingdom,289.86,3,2009-12-17 10:20:00,2010-04-01 15:40:00,105,At Risk,1
15864.0,United Kingdom,244.44000000000003,1,2010-11-23 15:02:00,2010-11-23 15:02:00,0,Promising,0
15865.0,United Kingdom,1353.79,2,2010-01-05 13:58:00,2010-10-22 15:24:00,290,Need Attention,0
15867.0,United Kingdom,5251.31,17,2009-12-14 15:16:00,2010-12-05 14:17:00,355,Champions,0
15868.0,United Kingdom,94.53,1,2010-05-05 14:11:00,2010-05-05 14:11:00,0,Hibernating,1
15869.0,United Kingdom,174.02,1,2010-03-23 16:50:00,2010-03-23 16:50:00,0,Hibernating,1
15870.0,United Kingdom,508.52,3,2010-09-19 16:22:00,2010-11-08 10:57:00,49,Potential Loyalists,0
15871.0,United Kingdom,33.099999999999994,1,2010-09-28 14:16:00,2010-09-28 14:16:00,0,Hibernating,0
15872.0,United Kingdom,434.75,2,2010-06-07 14:53:00,2010-11-26 12:05:00,171,Potential Loyalists,0
15873.0,United Kingdom,313.91999999999996,4,2010-07-27 11:58:00,2010-07-28 12:41:00,1,At Risk,1
15874.0,United Kingdom,6878.88,14,2010-01-07 13:56:00,2010-11-17 10:32:00,313,Loyal Customers,0
15875.0,United Kingdom,111.72,1,2010-03-03 16:51:00,2010-03-03 16:51:00,0,Hibernating,1
15876.0,United Kingdom,1449.1399999999999,2,2010-09-17 15:26:00,2010-10-26 18:58:00,39,Need Attention,0
15878.0,United Kingdom,330.77,2,2009-12-06 12:28:00,2010-05-27 12:17:00,171,At Risk,1
15879.0,United Kingdom,1157.3,4,2009-12-17 19:54:00,2010-10-31 16:21:00,317,Loyal Customers,0
15880.0,United Kingdom,343.28000000000003,1,2010-12-05 13:00:00,2010-12-05 13:00:00,0,New Customers,0
15882.0,United Kingdom,979.62,6,2009-12-10 15:33:00,2010-12-06 13:12:00,360,Champions,0
15884.0,United Kingdom,249.70000000000002,2,2009-12-03 18:23:00,2010-10-03 15:55:00,303,Need Attention,0
15885.0,United Kingdom,1572.47,12,2010-01-21 12:47:00,2010-11-21 11:40:00,303,Loyal Customers,0
15886.0,United Kingdom,871.78,3,2010-04-20 15:03:00,2010-10-19 12:01:00,181,Need Attention,0
15887.0,United Kingdom,1027.15,3,2010-06-02 11:53:00,2010-10-29 08:36:00,148,Need Attention,0
15888.0,United Kingdom,260.85,2,2010-07-01 11:51:00,2010-11-04 09:59:00,125,Potential Loyalists,0
15889.0,United Kingdom,1359.41,7,2009-12-10 12:21:00,2010-12-05 15:12:00,360,Champions,0
15890.0,United Kingdom,535.65,5,2010-04-14 08:43:00,2010-11-10 12:46:00,210,Loyal Customers,0
15892.0,United Kingdom,128.2,1,2010-02-08 16:23:00,2010-02-08 16:23:00,0,Hibernating,1
15893.0,United Kingdom,305.28000000000003,1,2010-08-15 11:12:00,2010-08-15 11:12:00,0,Hibernating,0
15894.0,United Kingdom,156.74,1,2010-12-05 14:06:00,2010-12-05 14:06:00,0,New Customers,0
15898.0,United Kingdom,4207.43,22,2009-12-11 16:11:00,2010-12-07 13:30:00,360,Champions,0
15899.0,United Kingdom,56.25,1,2010-12-06 10:36:00,2010-12-06 10:36:00,0,New Customers,0
15900.0,United Kingdom,549.29,3,2010-05-26 11:27:00,2010-10-22 10:44:00,148,Need Attention,0
15901.0,United Kingdom,339.34,4,2010-06-14 12:39:00,2010-09-14 14:16:00,92,At Risk,0
15902.0,United Kingdom,145.01,1,2010-11-24 16:57:00,2010-11-24 16:57:00,0,Promising,0
15903.0,United Kingdom,3813.0800000000004,5,2010-01-14 10:57:00,2010-11-26 12:44:00,316,Champions,0
15905.0,United Kingdom,114.69,1,2010-06-14 16:00:00,2010-06-14 16:00:00,0,Hibernating,0
15906.0,United Kingdom,987.95,3,2010-09-15 12:17:00,2010-11-30 13:26:00,76,Potential Loyalists,0
15908.0,United Kingdom,764.57,2,2010-07-15 19:21:00,2010-08-06 11:56:00,21,At Risk,1
15910.0,United Kingdom,1449.6200000000001,7,2010-01-21 11:51:00,2010-11-04 12:18:00,287,Loyal Customers,0
15911.0,United Kingdom,1702.34,8,2009-12-09 13:26:00,2010-03-26 12:06:00,106,Cant Loose,1
15912.0,United Kingdom,810.08,7,2009-12-10 12:58:00,2010-09-29 13:20:00,293,Cant Loose,0
15913.0,United Kingdom,6.300000000000001,1,2010-06-23 16:31:00,2010-06-23 16:31:00,0,Hibernating,0
15914.0,United Kingdom,205.99,2,2010-11-26 16:09:00,2010-11-26 16:10:00,0,Potential Loyalists,0
15915.0,United Kingdom,429.21,1,2010-11-03 11:13:00,2010-11-03 11:13:00,0,About to Sleep,0
15916.0,United Kingdom,1899.08,7,2009-12-10 16:21:00,2010-12-08 13:14:00,362,Champions,0
15917.0,United Kingdom,437.53000000000003,4,2009-12-02 14:55:00,2010-04-12 15:01:00,131,At Risk,1
15918.0,United Kingdom,248.65,1,2010-03-18 11:40:00,2010-03-18 11:40:00,0,Hibernating,1
15919.0,United Kingdom,270.72,1,2010-12-06 11:26:00,2010-12-06 11:26:00,0,New Customers,0
15920.0,United Kingdom,404.14,5,2009-12-14 13:09:00,2010-10-11 13:57:00,301,Loyal Customers,0
15921.0,United Kingdom,466.08,3,2010-03-09 11:03:00,2010-11-08 10:24:00,243,Potential Loyalists,0
15922.0,United Kingdom,369.5,1,2010-12-01 13:51:00,2010-12-01 13:51:00,0,New Customers,0
15923.0,United Kingdom,127.08,1,2010-12-02 12:16:00,2010-12-02 12:16:00,0,New Customers,0
15924.0,United Kingdom,102.82,1,2009-12-08 15:00:00,2009-12-08 15:00:00,0,Hibernating,1
15926.0,United Kingdom,134.44,1,2010-06-15 15:23:00,2010-06-15 15:23:00,0,Hibernating,0
15927.0,United Kingdom,123.39,1,2010-03-02 13:25:00,2010-03-02 13:25:00,0,Hibernating,1
15928.0,United Kingdom,293.53,1,2010-02-21 15:16:00,2010-02-21 15:16:00,0,Hibernating,1
15929.0,United Kingdom,594.0,1,2010-03-05 14:56:00,2010-03-05 14:56:00,0,Hibernating,1
15931.0,United Kingdom,239.9,1,2010-10-07 16:46:00,2010-10-07 16:46:00,0,About to Sleep,0
15934.0,United Kingdom,2190.66,2,2010-10-06 12:08:00,2010-10-18 10:13:00,11,Need Attention,0
15936.0,United Kingdom,282.79,2,2010-08-29 11:42:00,2010-11-25 16:39:00,88,Potential Loyalists,0
15938.0,United Kingdom,330.23,4,2010-06-01 09:42:00,2010-09-09 17:07:00,100,At Risk,1
15939.0,United Kingdom,2945.38,1,2010-11-30 12:07:00,2010-11-30 12:07:00,0,New Customers,0
15941.0,United Kingdom,405.0,1,2010-03-12 14:45:00,2010-03-12 14:45:00,0,Hibernating,1
15943.0,United Kingdom,271.28999999999996,2,2010-01-31 11:04:00,2010-02-28 12:49:00,28,At Risk,1
15944.0,United Kingdom,1839.1399999999999,3,2009-12-13 12:57:00,2010-11-11 09:55:00,332,Potential Loyalists,0
15945.0,United Kingdom,646.27,4,2009-12-01 13:47:00,2010-12-09 13:14:00,372,Champions,0
15946.0,United Kingdom,2304.18,3,2010-03-16 10:49:00,2010-07-25 12:18:00,131,At Risk,1
15948.0,United Kingdom,553.85,1,2010-10-11 12:16:00,2010-10-11 12:16:00,0,About to Sleep,0
15950.0,United Kingdom,5415.2,6,2010-01-26 11:39:00,2010-11-29 17:00:00,307,Champions,0
15951.0,United Kingdom,304.95,1,2010-11-23 18:20:00,2010-11-23 18:20:00,0,Promising,0
15953.0,United Kingdom,2010.1699999999998,11,2009-12-03 14:00:00,2010-12-05 15:15:00,367,Champions,0
15954.0,United Kingdom,190.75,1,2010-04-29 13:35:00,2010-04-29 13:35:00,0,Hibernating,1
15955.0,United Kingdom,4242.1,9,2010-02-23 16:36:00,2010-12-02 11:22:00,281,Champions,0
15956.0,United Kingdom,617.6,2,2009-12-13 11:16:00,2010-06-06 13:06:00,175,At Risk,1
15957.0,United Kingdom,501.21,2,2010-10-15 12:11:00,2010-10-15 12:22:00,0,Need Attention,0
15958.0,United Kingdom,388.64,3,2010-06-07 10:59:00,2010-11-01 12:22:00,147,Need Attention,0
15959.0,United Kingdom,579.49,3,2010-01-26 16:19:00,2010-01-26 16:38:00,0,At Risk,1
15960.0,United Kingdom,410.95,4,2010-09-30 15:50:00,2010-11-30 15:57:00,61,Champions,0
15961.0,United Kingdom,451.28999999999996,1,2010-11-25 15:59:00,2010-11-25 15:59:00,0,New Customers,0
15962.0,United Kingdom,295.83,1,2010-09-16 13:48:00,2010-09-16 13:48:00,0,Hibernating,0
15964.0,United Kingdom,272.96000000000004,1,2010-02-14 15:30:00,2010-02-14 15:30:00,0,Hibernating,1
15965.0,United Kingdom,2167.45,10,2009-12-03 11:45:00,2010-12-07 13:18:00,369,Champions,0
15966.0,United Kingdom,426.53000000000003,1,2010-09-15 10:44:00,2010-09-15 10:44:00,0,Hibernating,0
15967.0,United Kingdom,2622.77,10,2009-12-01 13:29:00,2010-11-25 13:42:00,359,Champions,0
15968.0,United Kingdom,418.05,1,2010-11-16 13:04:00,2010-11-16 13:04:00,0,Potential Loyalists,0
15969.0,United Kingdom,460.95,2,2010-07-05 13:10:00,2010-10-10 12:01:00,96,Need Attention,0
15970.0,United Kingdom,703.22,1,2010-04-20 11:30:00,2010-04-20 11:30:00,0,Hibernating,1
15971.0,United Kingdom,1702.98,6,2009-12-08 09:46:00,2010-11-19 10:43:00,346,Loyal Customers,0
15972.0,United Kingdom,1810.27,5,2010-04-18 14:06:00,2010-09-09 13:20:00,143,At Risk,1
15973.0,United Kingdom,680.62,3,2010-10-06 15:00:00,2010-12-08 11:42:00,62,Potential Loyalists,0
15976.0,United Kingdom,1315.7,4,2010-06-06 14:01:00,2010-10-25 11:33:00,140,Loyal Customers,0
15978.0,United Kingdom,2180.64,2,2010-03-05 14:39:00,2010-10-03 14:08:00,211,Need Attention,0
15979.0,United Kingdom,329.22,1,2010-04-16 11:35:00,2010-04-16 11:35:00,0,Hibernating,1
15980.0,United Kingdom,4194.82,4,2010-06-01 14:40:00,2010-08-06 12:35:00,65,At Risk,1
15981.0,United Kingdom,5954.29,13,2010-03-29 10:07:00,2010-11-03 09:51:00,218,Loyal Customers,0
15982.0,United Kingdom,324.51,1,2010-04-13 15:47:00,2010-04-13 15:47:00,0,Hibernating,1
15983.0,United Kingdom,2483.8,6,2009-12-06 12:52:00,2010-12-09 10:45:00,367,Champions,0
15984.0,United Kingdom,5921.65,21,2009-12-01 13:38:00,2010-12-06 13:21:00,369,Champions,0
15985.0,United Kingdom,1572.8600000000001,5,2010-05-27 15:51:00,2010-09-29 14:43:00,124,At Risk,0
15986.0,United Kingdom,186.3,1,2010-11-23 10:02:00,2010-11-23 10:02:00,0,Potential Loyalists,0
15987.0,United Kingdom,230.85,2,2010-11-25 12:56:00,2010-12-06 08:34:00,10,Potential Loyalists,0
15988.0,United Kingdom,612.0600000000001,2,2010-02-21 11:36:00,2010-06-06 12:45:00,105,At Risk,1
15989.0,United Kingdom,372.51,2,2009-12-02 15:51:00,2010-11-29 12:03:00,361,Potential Loyalists,0
15990.0,United Kingdom,1217.94,5,2010-02-28 12:30:00,2010-08-02 12:42:00,155,At Risk,1
15991.0,United Kingdom,150.55,1,2010-06-23 15:50:00,2010-06-23 15:50:00,0,Hibernating,0
15992.0,United Kingdom,854.61,2,2010-09-12 11:52:00,2010-11-08 14:51:00,57,Potential Loyalists,0
15994.0,United Kingdom,775.11,2,2010-03-14 11:55:00,2010-10-24 12:14:00,224,Need Attention,0
15995.0,United Kingdom,696.19,1,2010-10-21 13:57:00,2010-10-21 13:57:00,0,About to Sleep,0
15996.0,United Kingdom,626.22,2,2010-11-07 15:49:00,2010-12-08 15:59:00,31,Potential Loyalists,0
15998.0,United Kingdom,5218.37,11,2009-12-01 11:45:00,2010-11-11 16:27:00,345,Loyal Customers,0
15999.0,United Kingdom,20.4,1,2009-12-04 12:31:00,2009-12-04 12:31:00,0,Hibernating,1
16001.0,United Kingdom,583.39,1,2010-11-23 17:10:00,2010-11-23 17:10:00,0,Potential Loyalists,0
16002.0,United Kingdom,169.21,1,2010-03-24 13:08:00,2010-03-24 13:08:00,0,Hibernating,1
16003.0,United Kingdom,2878.46,5,2009-12-03 18:51:00,2010-11-23 16:30:00,354,Loyal Customers,0
16004.0,United Kingdom,2146.39,5,2010-01-25 13:56:00,2010-08-22 11:48:00,208,At Risk,1
16005.0,United Kingdom,1820.83,6,2010-09-15 13:21:00,2010-11-29 11:48:00,74,Champions,0
16006.0,United Kingdom,245.77,1,2010-11-17 12:03:00,2010-11-17 12:03:00,0,Potential Loyalists,0
16007.0,United Kingdom,1373.2,3,2010-06-14 13:18:00,2010-11-21 12:29:00,159,Potential Loyalists,0
16008.0,United Kingdom,4905.35,12,2010-03-19 11:07:00,2010-11-22 13:22:00,248,Loyal Customers,0
16010.0,United Kingdom,1316.56,8,2010-10-24 10:54:00,2010-11-28 11:19:00,35,Champions,0
16011.0,United Kingdom,2517.75,14,2009-12-01 12:02:00,2010-12-08 16:34:00,372,Champions,0
16012.0,United Kingdom,1574.5,2,2010-06-28 11:39:00,2010-11-03 13:47:00,128,Need Attention,0
16013.0,United Kingdom,20315.84,39,2009-12-08 10:24:00,2010-12-03 13:10:00,360,Champions,0
16014.0,United Kingdom,467.89,2,2010-01-31 12:43:00,2010-10-27 16:04:00,269,Need Attention,0
16016.0,United Kingdom,1025.18,4,2010-11-02 13:27:00,2010-12-08 12:36:00,35,Champions,0
16017.0,United Kingdom,1341.95,4,2010-01-05 12:06:00,2010-10-18 12:58:00,286,Loyal Customers,0
16018.0,United Kingdom,289.23,2,2009-12-07 13:57:00,2010-11-08 15:36:00,336,Potential Loyalists,0
16019.0,United Kingdom,13679.61,18,2009-12-14 14:12:00,2010-11-23 13:14:00,343,Loyal Customers,0
16021.0,United Kingdom,532.25,2,2010-06-13 11:05:00,2010-11-09 14:48:00,149,Potential Loyalists,0
16024.0,United Kingdom,232.96,2,2010-10-24 11:40:00,2010-10-24 11:42:00,0,Need Attention,0
16027.0,United Kingdom,1113.74,9,2010-01-08 13:21:00,2010-09-08 12:44:00,242,Cant Loose,1
16028.0,United Kingdom,82.2,1,2010-04-23 11:45:00,2010-04-23 11:45:00,0,Hibernating,1
16029.0,United Kingdom,41184.3,47,2009-12-08 11:23:00,2010-12-02 17:40:00,359,Champions,0
16032.0,United Kingdom,1970.45,6,2010-07-04 13:31:00,2010-09-09 18:00:00,67,Cant Loose,1
16033.0,United Kingdom,2019.73,8,2010-08-11 16:44:00,2010-12-05 10:36:00,115,Champions,0
16034.0,United Kingdom,491.02,3,2010-10-26 13:00:00,2010-11-10 11:32:00,14,Potential Loyalists,0
16035.0,United Kingdom,217.73,1,2010-05-28 15:09:00,2010-05-28 15:09:00,0,Hibernating,1
16036.0,United Kingdom,1797.92,2,2010-03-29 14:47:00,2010-10-11 15:08:00,196,Need Attention,0
16037.0,United Kingdom,654.32,2,2010-03-01 12:31:00,2010-06-13 11:32:00,103,At Risk,1
16039.0,United Kingdom,456.4,2,2010-03-21 15:17:00,2010-10-12 10:44:00,204,Need Attention,0
16040.0,United Kingdom,1103.35,4,2010-04-09 10:12:00,2010-10-05 11:09:00,179,Loyal Customers,0
16042.0,United Kingdom,1067.85,3,2010-09-12 12:00:00,2010-11-25 18:16:00,74,Potential Loyalists,0
16043.0,United Kingdom,1082.6000000000001,4,2010-08-15 11:26:00,2010-11-25 15:40:00,102,Champions,0
16044.0,United Kingdom,340.84000000000003,1,2010-09-30 18:12:00,2010-09-30 18:12:00,0,About to Sleep,0
16045.0,United Kingdom,2094.23,4,2010-07-29 12:50:00,2010-10-19 10:23:00,81,Loyal Customers,0
16046.0,United Kingdom,235.78,1,2010-05-26 13:18:00,2010-05-26 13:18:00,0,Hibernating,1
16047.0,EIRE,107.14,1,2010-01-26 16:34:00,2010-01-26 16:34:00,0,Hibernating,1
16048.0,United Kingdom,818.7900000000001,4,2010-06-08 12:36:00,2010-12-01 15:28:00,176,Champions,0
16049.0,United Kingdom,787.89,3,2010-07-11 13:53:00,2010-11-29 14:36:00,141,Potential Loyalists,0
16050.0,United Kingdom,162.8,2,2010-11-03 15:55:00,2010-11-21 14:52:00,17,Potential Loyalists,0
16051.0,United Kingdom,188.44,1,2010-01-27 09:38:00,2010-01-27 09:38:00,0,Hibernating,1
16053.0,United Kingdom,2122.89,4,2010-04-08 11:11:00,2010-10-22 11:42:00,197,Loyal Customers,0
16054.0,United Kingdom,1327.98,3,2010-04-01 18:37:00,2010-10-17 11:38:00,198,Need Attention,0
16057.0,United Kingdom,1591.73,3,2010-01-07 17:11:00,2010-07-08 11:33:00,181,At Risk,1
16058.0,United Kingdom,62.7,1,2010-10-29 16:48:00,2010-10-29 16:48:00,0,About to Sleep,0
16059.0,United Kingdom,1757.91,7,2010-05-19 13:04:00,2010-12-07 10:36:00,201,Champions,0
16060.0,United Kingdom,541.95,3,2010-08-02 15:26:00,2010-11-04 12:10:00,93,Potential Loyalists,0
16061.0,United Kingdom,89.65,1,2010-10-04 15:29:00,2010-10-04 15:29:00,0,About to Sleep,0
16062.0,United Kingdom,1709.83,4,2010-06-21 13:32:00,2010-11-25 19:06:00,157,Champions,0
16064.0,United Kingdom,111.0,1,2009-12-14 16:11:00,2009-12-14 16:11:00,0,Hibernating,1
16065.0,United Kingdom,2010.53,8,2010-09-02 13:27:00,2010-12-09 13:03:00,97,Champions,0
16067.0,United Kingdom,3395.29,3,2010-02-02 18:01:00,2010-05-26 12:33:00,112,At Risk,1
16068.0,United Kingdom,122.93,1,2010-04-25 11:52:00,2010-04-25 11:52:00,0,Hibernating,1
16069.0,United Kingdom,457.7,1,2010-10-18 10:32:00,2010-10-18 10:32:00,0,About to Sleep,0
16071.0,United Kingdom,750.5600000000001,3,2010-02-22 14:48:00,2010-06-30 13:41:00,127,At Risk,1
16072.0,United Kingdom,3744.57,3,2010-06-08 16:47:00,2010-10-07 16:48:00,121,Need Attention,0
16074.0,United Kingdom,265.25,1,2010-11-14 13:19:00,2010-11-14 13:19:00,0,Potential Loyalists,0
16075.0,United Kingdom,736.9300000000001,2,2010-05-24 15:57:00,2010-07-25 11:31:00,61,At Risk,1
16077.0,United Kingdom,2300.4,1,2010-03-24 10:42:00,2010-03-24 10:42:00,0,Hibernating,1
16078.0,United Kingdom,283.79,1,2010-02-08 13:29:00,2010-02-08 13:29:00,0,Hibernating,1
16080.0,United Kingdom,385.40000000000003,2,2010-09-15 14:19:00,2010-11-19 08:18:00,64,Potential Loyalists,0
16081.0,United Kingdom,1653.28,4,2010-02-03 12:46:00,2010-12-08 11:16:00,307,Champions,0
16082.0,United Kingdom,106.75,1,2010-02-07 15:16:00,2010-02-07 15:16:00,0,Hibernating,1
16083.0,United Kingdom,1033.8,2,2010-11-16 11:53:00,2010-11-22 12:55:00,6,Potential Loyalists,0
16085.0,United Kingdom,1362.02,7,2010-01-20 14:03:00,2010-11-24 14:21:00,308,Loyal Customers,0
16086.0,United Kingdom,1743.6,6,2009-12-02 13:20:00,2010-12-07 13:45:00,370,Champions,0
16087.0,United Kingdom,1739.92,5,2010-01-19 12:30:00,2010-11-15 16:44:00,300,Loyal Customers,0
16088.0,United Kingdom,1437.43,2,2010-04-27 10:56:00,2010-05-13 10:16:00,15,At Risk,1
16089.0,United Kingdom,271.44,2,2010-07-18 15:51:00,2010-11-18 13:51:00,122,Potential Loyalists,0
16090.0,United Kingdom,205.91,1,2010-03-25 13:05:00,2010-03-25 13:05:00,0,Hibernating,1
16092.0,United Kingdom,770.08,3,2010-05-09 16:10:00,2010-07-23 11:30:00,74,At Risk,1
16094.0,United Kingdom,2617.33,7,2010-04-16 14:00:00,2010-11-29 15:54:00,227,Champions,0
16095.0,United Kingdom,447.05,1,2010-09-09 16:54:00,2010-09-09 16:54:00,0,Hibernating,0
16096.0,United Kingdom,1264.3500000000001,3,2010-03-04 15:44:00,2010-10-19 15:03:00,228,Need Attention,0
16098.0,United Kingdom,2442.47,8,2009-12-15 09:40:00,2010-12-01 09:45:00,351,Champions,0
16099.0,United Kingdom,841.3,4,2010-03-03 11:13:00,2010-10-18 14:48:00,229,Loyal Customers,0
16100.0,United Kingdom,582.64,1,2010-09-03 11:39:00,2010-09-03 11:39:00,0,Hibernating,0
16101.0,United Kingdom,1938.46,3,2010-05-27 12:50:00,2010-10-01 10:45:00,126,Need Attention,0
16103.0,United Kingdom,4762.07,16,2010-01-08 12:08:00,2010-11-15 16:44:00,311,Loyal Customers,0
16104.0,United Kingdom,2476.25,8,2009-12-06 10:41:00,2010-10-17 10:34:00,314,Loyal Customers,0
16105.0,United Kingdom,2049.23,4,2010-04-14 13:27:00,2010-09-27 11:38:00,165,At Risk,0
16108.0,United Kingdom,1393.42,3,2010-03-18 14:14:00,2010-10-01 15:10:00,197,Need Attention,0
16109.0,United Kingdom,327.6,1,2010-01-10 10:37:00,2010-01-10 10:37:00,0,Hibernating,1
16110.0,United Kingdom,481.79,1,2010-07-05 13:04:00,2010-07-05 13:04:00,0,Hibernating,0
16111.0,United Kingdom,562.48,1,2010-10-07 19:51:00,2010-10-07 19:51:00,0,About to Sleep,0
16115.0,United Kingdom,907.17,4,2010-05-14 11:59:00,2010-11-07 11:27:00,176,Loyal Customers,0
16117.0,United Kingdom,422.19,2,2010-04-27 11:50:00,2010-11-02 12:02:00,189,Need Attention,0
16118.0,United Kingdom,4376.25,1,2010-02-25 09:40:00,2010-02-25 09:40:00,0,Hibernating,1
16119.0,United Kingdom,1297.45,6,2009-12-16 11:56:00,2010-11-10 13:40:00,329,Loyal Customers,0
16120.0,United Kingdom,1747.77,2,2010-10-13 15:07:00,2010-10-13 15:22:00,0,Need Attention,0
16121.0,United Kingdom,609.98,3,2010-05-23 10:52:00,2010-11-14 11:41:00,175,Potential Loyalists,0
16122.0,United Kingdom,316.92,3,2010-10-10 15:26:00,2010-12-08 11:41:00,58,Potential Loyalists,0
16124.0,United Kingdom,1523.49,3,2009-12-07 10:33:00,2010-10-17 12:56:00,314,Need Attention,0
16125.0,United Kingdom,4298.3,14,2009-12-14 15:38:00,2010-12-07 15:48:00,358,Champions,0
16126.0,United Kingdom,8359.03,11,2009-12-02 13:34:00,2010-11-25 13:41:00,358,Champions,0
16127.0,United Kingdom,145.06,1,2009-12-13 12:19:00,2009-12-13 12:19:00,0,Hibernating,1
16128.0,United Kingdom,1920.83,6,2010-07-16 16:30:00,2010-11-24 15:26:00,130,Loyal Customers,0
16129.0,United Kingdom,1396.05,3,2010-07-20 12:32:00,2010-10-28 14:29:00,100,Need Attention,0
16130.0,United Kingdom,987.48,4,2010-04-01 13:58:00,2010-10-13 15:14:00,195,Loyal Customers,0
16131.0,United Kingdom,6450.88,6,2009-12-02 10:09:00,2010-11-29 13:20:00,362,Champions,0
16132.0,United Kingdom,664.1999999999999,2,2010-03-22 10:25:00,2010-06-13 13:49:00,83,At Risk,1
16133.0,United Kingdom,8403.22,23,2010-03-31 12:21:00,2010-11-28 12:08:00,241,Champions,0
16134.0,United Kingdom,1527.25,3,2010-06-17 09:48:00,2010-10-12 10:44:00,117,Need Attention,0
16135.0,United Kingdom,301.9,1,2010-05-05 09:35:00,2010-05-05 09:35:00,0,Hibernating,1
16136.0,United Kingdom,237.42,1,2010-02-14 12:49:00,2010-02-14 12:49:00,0,Hibernating,1
16137.0,United Kingdom,422.7,1,2010-01-28 15:04:00,2010-01-28 15:04:00,0,Hibernating,1
16138.0,United Kingdom,910.35,3,2010-04-28 09:51:00,2010-11-26 12:13:00,212,Potential Loyalists,0
16139.0,United Kingdom,475.74,2,2009-12-03 13:51:00,2009-12-17 11:24:00,13,At Risk,1
16140.0,United Kingdom,832.4200000000001,2,2010-09-24 12:03:00,2010-12-03 14:40:00,70,Potential Loyalists,0
16141.0,United Kingdom,335.54,1,2010-10-18 14:12:00,2010-10-18 14:12:00,0,About to Sleep,0
16143.0,United Kingdom,2485.89,7,2009-12-10 09:44:00,2010-12-05 15:18:00,360,Champions,0
16145.0,United Kingdom,3005.9500000000003,8,2010-05-04 13:31:00,2010-11-16 15:58:00,196,Loyal Customers,0
16146.0,United Kingdom,212.25,1,2010-09-17 10:46:00,2010-09-17 10:46:00,0,Hibernating,0
16147.0,United Kingdom,2023.91,4,2010-02-05 12:26:00,2010-11-04 14:56:00,272,Loyal Customers,0
16148.0,United Kingdom,310.3,1,2010-09-29 10:12:00,2010-09-29 10:12:00,0,Hibernating,0
16149.0,United Kingdom,141.70000000000002,1,2010-10-06 15:54:00,2010-10-06 15:54:00,0,About to Sleep,0
16150.0,United Kingdom,2342.57,6,2009-12-17 15:33:00,2010-12-02 18:27:00,350,Champions,0
16153.0,United Kingdom,3309.2599999999998,6,2010-05-26 12:41:00,2010-10-15 09:29:00,141,Loyal Customers,0
16155.0,United Kingdom,796.9,5,2010-06-18 11:23:00,2010-11-23 12:03:00,158,Loyal Customers,0
16156.0,United Kingdom,3096.14,11,2009-12-02 17:06:00,2010-11-22 09:57:00,354,Loyal Customers,0
16158.0,United Kingdom,628.32,9,2009-12-05 15:00:00,2010-07-05 13:55:00,211,Cant Loose,1
16159.0,United Kingdom,884.59,3,2009-12-03 11:51:00,2010-08-26 13:40:00,266,At Risk,1
16161.0,United Kingdom,7256.24,25,2010-02-08 11:06:00,2010-12-06 10:03:00,300,Champions,0
16163.0,United Kingdom,1992.98,5,2009-12-02 10:00:00,2010-12-09 16:28:00,372,Champions,0
16165.0,United Kingdom,79.9,1,2010-07-22 14:17:00,2010-07-22 14:17:00,0,Hibernating,0
16166.0,United Kingdom,435.83,2,2010-01-17 14:16:00,2010-10-07 15:44:00,263,Need Attention,0
16167.0,United Kingdom,1386.1200000000001,5,2009-12-01 10:46:00,2010-10-21 15:33:00,324,Loyal Customers,0
16168.0,United Kingdom,6848.87,40,2009-12-03 12:38:00,2010-12-05 11:38:00,366,Champions,0
16170.0,United Kingdom,4983.95,14,2010-02-18 13:50:00,2010-11-09 10:13:00,263,Loyal Customers,0
16172.0,United Kingdom,744.34,3,2010-07-14 15:34:00,2010-08-23 13:53:00,39,At Risk,1
16174.0,United Kingdom,1237.2,4,2010-04-15 15:12:00,2010-08-05 12:33:00,111,At Risk,1
16175.0,United Kingdom,798.85,3,2010-05-25 12:01:00,2010-08-25 11:58:00,91,At Risk,1
16176.0,United Kingdom,2052.69,4,2010-03-29 14:52:00,2010-10-14 13:54:00,198,Loyal Customers,0
16177.0,United Kingdom,1915.36,7,2010-03-02 14:03:00,2010-09-29 10:12:00,210,Cant Loose,0
16178.0,United Kingdom,414.7,1,2010-11-03 14:46:00,2010-11-03 14:46:00,0,About to Sleep,0
16180.0,United Kingdom,5995.69,5,2010-06-23 13:19:00,2010-08-18 16:18:00,56,At Risk,1
16182.0,United Kingdom,3354.0,5,2010-03-09 09:34:00,2010-09-27 09:41:00,202,At Risk,0
16183.0,United Kingdom,739.1,3,2010-10-28 14:43:00,2010-11-10 11:12:00,12,Potential Loyalists,0
16185.0,United Kingdom,115.31,1,2010-05-24 11:04:00,2010-05-24 11:04:00,0,Hibernating,1
16186.0,United Kingdom,5019.17,15,2009-12-09 15:36:00,2010-12-02 14:40:00,357,Champions,0
